SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
198876,0,Cash loans,F,Y,N,0,166500.0,749349.0,24174.0,625500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-21467,-933,-11503.0,-3978,9.0,1,1,0,1,0,0,Sales staff,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.35856849883534514,0.5406544504453575,0.0619,,0.9762,0.6736,,0.0,0.1379,0.1667,0.2083,,0.0504,0.0348,0.0,,0.063,,0.9762,0.6864,,0.0,0.1379,0.1667,0.2083,,0.0551,0.0363,0.0,,0.0625,,0.9762,0.6779999999999999,,0.0,0.1379,0.1667,0.2083,,0.0513,0.0354,0.0,,,block of flats,0.04,"Stone, brick",No,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
154056,0,Cash loans,F,Y,Y,2,126000.0,894766.5,29700.0,679500.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.02461,-11503,-331,-5247.0,-4062,14.0,1,1,0,1,0,0,Laborers,4.0,2,2,FRIDAY,16,0,0,0,1,1,1,Industry: type 9,0.23752915770483665,0.6550019497197495,0.7850520263728172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-1618.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
118877,0,Cash loans,F,N,N,0,189000.0,1350000.0,46926.0,1350000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-15548,-945,-3039.0,-4321,,1,1,1,1,1,0,Laborers,2.0,2,2,TUESDAY,19,0,0,0,0,0,0,Industry: type 9,0.565114032646107,0.6683985917222175,0.5797274227921155,0.0619,0.0715,0.9876,0.8096,0.0353,0.04,0.0862,0.25,0.0417,0.0723,0.0504,0.0776,0.0039,0.0,0.063,0.0667,0.9861,0.8171,0.0357,0.0,0.0345,0.1667,0.0417,0.07400000000000001,0.0551,0.0693,0.0039,0.0,0.0625,0.0715,0.9876,0.8121,0.0356,0.04,0.0862,0.25,0.0417,0.0736,0.0513,0.079,0.0039,0.0,org spec account,terraced house,0.0523,Panel,No,5.0,0.0,5.0,0.0,-2079.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
245167,0,Cash loans,F,Y,N,1,202500.0,792162.0,40576.5,630000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018634,-13078,-723,-7114.0,-519,6.0,1,1,0,1,0,1,High skill tech staff,3.0,2,2,FRIDAY,18,0,0,0,0,0,0,Electricity,0.1489559394823749,0.6092394159378278,0.5849900404894085,0.0608,0.0,0.9762,0.6736,0.0057,0.0,0.1034,0.1667,0.2083,0.0366,0.0488,0.0474,0.0039,0.0022,0.062,0.0,0.9762,0.6864,0.0058,0.0,0.1034,0.1667,0.2083,0.0374,0.0533,0.0494,0.0039,0.0023,0.0614,0.0,0.9762,0.6779999999999999,0.0058,0.0,0.1034,0.1667,0.2083,0.0372,0.0496,0.0483,0.0039,0.0023,reg oper spec account,block of flats,0.0409,"Stone, brick",No,0.0,0.0,0.0,0.0,-635.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
276093,0,Cash loans,F,N,Y,1,225000.0,1515415.5,41800.5,1354500.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.031329,-16308,-4904,-3926.0,-4787,,1,1,0,1,1,0,Managers,3.0,2,2,THURSDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.6035389603119546,0.6002493136310622,0.4418358231994413,0.2216,0.1082,0.9781,,,0.24,0.2069,0.3333,,0.0956,,0.1338,,,0.2258,0.1123,0.9782,,,0.2417,0.2069,0.3333,,0.0978,,0.1394,,,0.2238,0.1082,0.9781,,,0.24,0.2069,0.3333,,0.0973,,0.1362,,,,block of flats,0.1627,Panel,No,0.0,0.0,0.0,0.0,-706.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272625,0,Cash loans,M,N,N,0,243000.0,942300.0,30528.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010147,-20633,-3777,-10335.0,-3032,,1,1,0,1,0,0,Low-skill Laborers,2.0,2,2,WEDNESDAY,10,0,0,0,0,1,1,Self-employed,,0.18183929974989246,0.7091891096653581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1779.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
282515,1,Cash loans,F,N,N,0,112500.0,49752.0,5755.5,45000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.005313,-15294,-789,-6181.0,-5074,,1,1,0,1,0,0,Sales staff,1.0,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,,0.5520163868600351,0.41534714488434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-562.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
382728,0,Cash loans,M,N,N,0,112500.0,306000.0,14395.5,306000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-19527,-4741,-11683.0,-2972,,1,1,0,1,0,0,,2.0,2,2,MONDAY,9,0,0,0,0,0,0,Industry: type 11,,0.1879622818589677,,0.0082,,0.9622,,,,0.069,0.0417,,,,0.0095,,,0.0084,,0.9623,,,,0.069,0.0417,,,,0.0099,,,0.0083,,0.9622,,,,0.069,0.0417,,,,0.0096,,,,block of flats,0.0075,,No,4.0,0.0,4.0,0.0,-117.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
150569,0,Cash loans,F,Y,Y,0,63000.0,544491.0,16047.0,454500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.006008,-21830,365243,-5739.0,-5019,24.0,1,0,0,1,0,0,,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,0.8919551054107977,0.7177076630328738,0.6894791426446275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0
342325,0,Cash loans,M,N,Y,1,139500.0,1067418.0,34564.5,891000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005144,-13963,-168,-1445.0,-4888,,1,1,0,1,0,0,Managers,3.0,2,2,THURSDAY,15,0,0,0,1,1,0,Business Entity Type 3,0.2780008823270742,0.6348504416399308,0.5762088360175724,0.0619,0.07,0.9866,0.8164,0.0065,0.0,0.1379,0.1667,0.0417,0.0199,0.0504,0.0613,0.0,0.0,0.063,0.0726,0.9866,0.8236,0.0066,0.0,0.1379,0.1667,0.0417,0.0203,0.0551,0.0638,0.0,0.0,0.0625,0.07,0.9866,0.8189,0.0066,0.0,0.1379,0.1667,0.0417,0.0202,0.0513,0.0624,0.0,0.0,reg oper account,block of flats,0.0517,Panel,No,3.0,1.0,3.0,1.0,-361.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
201431,0,Cash loans,M,Y,Y,0,270000.0,1303812.0,38250.0,1138500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-21246,-3242,-8914.0,-4064,15.0,1,1,0,1,0,0,,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.15829913646208862,0.4170996682522097,0.0082,0.0205,0.9891,0.8504,0.0069,0.0,0.0345,0.0417,0.0833,0.0292,0.0067,0.0048,0.0,0.0,0.0084,0.0213,0.9891,0.8563,0.006999999999999999,0.0,0.0345,0.0417,0.0833,0.0299,0.0073,0.005,0.0,0.0,0.0083,0.0205,0.9891,0.8524,0.006999999999999999,0.0,0.0345,0.0417,0.0833,0.0297,0.0068,0.0049,0.0,0.0,reg oper account,block of flats,0.0061,"Stone, brick",No,1.0,0.0,1.0,0.0,-1509.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
173817,0,Cash loans,M,Y,Y,0,225000.0,180000.0,12159.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.018209,-13711,-125,-7710.0,-4376,12.0,1,1,0,1,0,0,Laborers,2.0,3,3,THURSDAY,6,0,0,0,0,1,1,Self-employed,,0.11334374232666734,0.4578995512067301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2152.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
237477,0,Cash loans,F,N,Y,0,157500.0,1125000.0,33025.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-18567,-668,-5477.0,-2109,,1,1,1,1,1,0,,2.0,2,2,MONDAY,10,0,0,0,0,0,0,School,,0.6941245282961106,0.511891801533151,0.1814,,0.9935,,,0.20800000000000002,0.2,0.2917,,0.3504,,0.1749,,0.0,0.1849,,0.9921,,,0.2014,0.1724,0.25,,0.2445,,0.2027,,0.0,0.1832,,0.9940000000000001,,,0.2,0.1724,0.25,,0.3565,,0.1981,,0.0,,block of flats,0.1858,Panel,No,0.0,0.0,0.0,0.0,-3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
302708,1,Cash loans,M,N,Y,1,112500.0,187704.0,12672.0,148500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006852,-17800,-234,-9784.0,-1344,,1,1,0,1,0,0,Laborers,3.0,3,3,TUESDAY,12,0,0,0,1,1,0,Industry: type 1,,0.16765793398657222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-156.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
267846,0,Cash loans,M,N,N,0,225000.0,1575000.0,46053.0,1575000.0,Family,Commercial associate,Incomplete higher,Married,With parents,0.01885,-15091,-4139,-3721.0,-4471,,1,1,0,1,1,0,Managers,2.0,2,2,SATURDAY,18,1,1,0,1,1,0,Business Entity Type 3,,0.7652590225987091,0.3774042489507649,0.1649,0.0827,0.9767,0.6804,0.026000000000000002,0.0,0.1034,0.1667,0.2083,0.0454,0.1328,0.0616,0.0077,0.0,0.1681,0.0858,0.9767,0.6929,0.0262,0.0,0.1034,0.1667,0.2083,0.0464,0.1451,0.0641,0.0078,0.0,0.1665,0.0827,0.9767,0.6847,0.0262,0.0,0.1034,0.1667,0.2083,0.0462,0.1351,0.0627,0.0078,0.0,reg oper spec account,block of flats,0.0484,"Stone, brick",No,0.0,0.0,0.0,0.0,-386.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
266502,0,Cash loans,F,Y,Y,0,121500.0,308133.0,13702.5,234000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.00702,-18943,-2391,-1357.0,-2495,5.0,1,1,0,1,0,0,,2.0,2,2,MONDAY,10,0,0,0,0,1,1,Other,,0.5732789164524386,0.6246146584503397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1905.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0
384347,0,Revolving loans,M,Y,Y,0,247500.0,630000.0,31500.0,630000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.01885,-18669,-4458,-3048.0,-2198,12.0,1,1,0,1,0,0,,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Other,,0.7247508012329503,0.6738300778602003,0.099,0.1169,0.9762,0.6736,0.0125,0.0,0.2069,0.1667,,0.0578,0.0807,0.0779,0.0116,0.2975,0.1008,0.1213,0.9762,0.6864,0.0126,0.0,0.2069,0.1667,,0.0592,0.0882,0.0811,0.0117,0.3149,0.0999,0.1169,0.9762,0.6779999999999999,0.0126,0.0,0.2069,0.1667,,0.0588,0.0821,0.0793,0.0116,0.3037,,block of flats,0.1328,"Stone, brick",No,,,,,-2386.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
172146,0,Cash loans,F,N,Y,0,270000.0,675000.0,45292.5,675000.0,Unaccompanied,Working,Higher education,Widow,House / apartment,0.010147,-19301,-2622,-1980.0,-2790,,1,1,0,1,0,1,Managers,1.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Other,0.8722603229685101,0.6086197327640401,0.5388627065779676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1576.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
195599,0,Cash loans,F,N,N,0,144000.0,288873.0,18589.5,238500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Co-op apartment,0.010032,-18209,-3253,-5570.0,-1749,,1,1,0,1,0,0,Laborers,1.0,2,2,MONDAY,9,0,0,0,1,1,1,Government,0.7137004161280646,0.3614302345478821,0.3706496323299817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
297604,0,Cash loans,F,N,Y,1,202500.0,490495.5,47911.5,454500.0,Family,Working,Incomplete higher,Civil marriage,House / apartment,0.011657,-15798,-386,-8161.0,-4490,,1,1,0,1,1,0,Laborers,3.0,1,1,MONDAY,17,0,1,1,0,0,0,Business Entity Type 3,,0.6706436390129106,0.4083588531230431,0.0918,0.1067,0.9831,0.7688,0.0145,0.0,0.2069,0.1667,0.2083,0.0,0.07400000000000001,0.0877,0.0039,0.0034,0.0935,0.1108,0.9831,0.7779,0.0146,0.0,0.2069,0.1667,0.2083,0.0,0.0808,0.0914,0.0039,0.0036,0.0926,0.1067,0.9831,0.7719,0.0146,0.0,0.2069,0.1667,0.2083,0.0,0.0752,0.0893,0.0039,0.0035,reg oper account,block of flats,0.08,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
294219,1,Cash loans,M,Y,Y,1,292500.0,706477.5,55948.5,639000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.018801,-9996,-1501,-791.0,-2676,1.0,1,1,0,1,0,0,Laborers,3.0,2,2,FRIDAY,15,0,0,0,0,0,0,Trade: type 3,0.21253049599782764,0.3191021544566901,0.4048783643353997,0.0825,,0.9965,,,0.08,0.069,0.375,,,,,,,0.084,,0.9965,,,0.0806,0.069,0.375,,,,,,,0.0833,,0.9965,,,0.08,0.069,0.375,,,,,,,,block of flats,0.0748,,No,1.0,0.0,1.0,0.0,-265.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0
450070,0,Cash loans,F,N,N,0,135000.0,900000.0,35028.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-9554,-1264,-3997.0,-1062,,1,1,0,1,1,0,,2.0,2,2,MONDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.33417641333028364,0.2819410868862741,0.5280927512030451,0.1402,,0.9886,,,0.04,0.0345,0.3333,,,,0.0917,,0.0552,0.1429,,0.9886,,,0.0403,0.0345,0.3333,,,,0.0955,,0.0585,0.1416,,0.9886,,,0.04,0.0345,0.3333,,,,0.0933,,0.0564,,block of flats,0.0841,"Stone, brick",No,1.0,1.0,1.0,1.0,-2418.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
330408,1,Cash loans,F,N,N,0,112500.0,454500.0,14661.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.010556,-20579,365243,-4635.0,-3468,,1,0,0,1,0,0,,1.0,3,3,TUESDAY,12,0,0,0,0,0,0,XNA,,0.5833468283708825,0.04006159995185312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-585.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0
256082,0,Cash loans,M,N,N,0,103500.0,143910.0,13455.0,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-19936,-5993,-11476.0,-3429,,1,1,1,1,1,0,Laborers,2.0,2,2,THURSDAY,11,0,0,0,0,1,1,Housing,,0.2858978721410488,0.7662336700704004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100350,0,Cash loans,F,N,Y,0,112500.0,481495.5,31833.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0105,-22759,365243,-124.0,-2596,,1,0,0,1,1,0,,2.0,3,3,MONDAY,12,0,0,0,0,0,0,XNA,,0.501308468594292,0.6006575372857061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1711.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
447126,0,Cash loans,F,Y,N,1,225000.0,1042560.0,32733.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010643,-12887,-434,-8798.0,-266,7.0,1,1,1,1,1,0,Laborers,3.0,2,2,SATURDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.6916219041859794,0.6048420742570294,,0.0907,0.048,0.9876,,,0.08,0.069,0.375,,0.0682,,0.0952,,0.013999999999999999,0.0924,0.0498,0.9876,,,0.0806,0.069,0.375,,0.0698,,0.0991,,0.0149,0.0916,0.048,0.9876,,,0.08,0.069,0.375,,0.0694,,0.0969,,0.0143,,block of flats,0.0779,"Stone, brick",No,0.0,0.0,0.0,0.0,-2759.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,
297686,0,Cash loans,F,N,Y,0,112500.0,450000.0,23107.5,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.01885,-19341,-1999,-3213.0,-2878,,1,1,1,1,1,0,Laborers,2.0,2,2,SATURDAY,15,0,0,0,0,0,0,Self-employed,,0.6176913007615118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1.0,0.0,-2249.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
412314,0,Cash loans,F,N,N,0,90000.0,283419.0,15952.5,234000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.006207,-16225,-859,-6808.0,-4100,,1,1,0,1,1,0,Sales staff,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.7558310016418106,0.5555935469497993,,0.0629,0.0,0.9796,0.7212,,0.0,0.1379,0.1667,0.2083,0.0616,0.0504,0.0609,0.0039,0.0,0.0641,0.0,0.9796,0.7321,,0.0,0.1379,0.1667,0.2083,0.063,0.0551,0.0634,0.0039,0.0,0.0635,0.0,0.9796,0.7249,,0.0,0.1379,0.1667,0.2083,0.0626,0.0513,0.062,0.0039,0.0,reg oper account,block of flats,0.0528,Panel,No,0.0,0.0,0.0,0.0,-721.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,5.0
294350,0,Cash loans,M,Y,Y,0,234000.0,1078200.0,31653.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009549,-19308,-3485,-3294.0,-2870,6.0,1,1,1,1,1,0,Laborers,2.0,2,2,TUESDAY,10,0,0,0,0,1,1,Government,0.7195289850863865,0.5371954021594545,0.6785676886853644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-326.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
417680,0,Cash loans,M,Y,Y,0,157500.0,1125000.0,33025.5,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.025164,-18492,-9879,-10191.0,-2051,13.0,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,Other,,0.4570344390077306,0.7922644738669378,0.0825,0.0813,0.9757,0.6668,0.009000000000000001,0.0,0.1379,0.1667,0.2083,0.0545,0.0664,0.0698,0.0039,0.0022,0.084,0.0844,0.9757,0.6798,0.009000000000000001,0.0,0.1379,0.1667,0.2083,0.0557,0.0725,0.0727,0.0039,0.0023,0.0833,0.0813,0.9757,0.6713,0.009000000000000001,0.0,0.1379,0.1667,0.2083,0.0554,0.0676,0.0711,0.0039,0.0022,reg oper account,block of flats,0.0603,Panel,No,3.0,0.0,3.0,0.0,-934.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
230148,0,Cash loans,M,N,N,2,211500.0,547344.0,27931.5,472500.0,Family,Commercial associate,Incomplete higher,Married,House / apartment,0.020713,-14143,-2510,-5985.0,-4417,,1,1,0,1,0,0,,4.0,3,3,THURSDAY,12,0,0,0,0,1,1,Self-employed,0.471376453147331,0.4858409436614172,0.2471909382666521,0.0619,0.0425,0.9737,0.6396,0.0065,0.0,0.1034,0.1667,0.2083,0.039,0.0504,0.0511,0.0,0.0046,0.063,0.0441,0.9737,0.6537,0.0065,0.0,0.1034,0.1667,0.2083,0.0399,0.0551,0.0533,0.0,0.0049,0.0625,0.0425,0.9737,0.6444,0.0065,0.0,0.1034,0.1667,0.2083,0.0397,0.0513,0.0521,0.0,0.0047,reg oper account,block of flats,0.0448,Panel,No,1.0,0.0,1.0,0.0,-3147.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
391747,0,Cash loans,F,Y,Y,0,112500.0,378801.0,29443.5,351000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.035792000000000004,-8638,-1044,-3401.0,-1281,2.0,1,1,0,1,0,1,Sales staff,1.0,2,2,MONDAY,13,1,1,0,1,1,0,Self-employed,0.2639393738110398,0.6553082591519019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-785.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
